entry_time,exit_time,side,entry_price,exit_price,sl,tp,result,pnl,equity
2025-06-06 09:45:00,2025-06-06 10:00:00,long,1.1434,1.14356,1.1425846857142856,1.145845942857143,be_trail,1.5999999999993797,1001.5999999999993
2025-06-06 10:45:00,2025-06-06 11:45:00,long,1.14295,1.14245,1.1419109428571428,1.1460671714285713,be_trail,-4.999999999999449,996.5999999999999
2025-06-06 12:45:00,2025-06-06 15:00:00,long,1.14207,1.1418,1.1409044285714285,1.1455667142857142,be_trail,-2.6999999999999247,993.9
2025-06-09 02:45:00,2025-06-09 04:30:00,short,1.14047,1.14079,1.14113,1.1384900000000004,be_trail,-3.1999999999987594,990.7000000000013
2025-06-09 06:00:00,2025-06-09 09:45:00,short,1.14173,1.14236,1.1428182571428571,1.1384652285714283,be_trail,-6.300000000001305,984.4
2025-06-09 10:15:00,2025-06-09 11:30:00,short,1.14221,1.14288,1.1430546,1.1396762,be_trail,-6.699999999999484,977.7000000000005
2025-06-09 12:00:00,2025-06-09 16:15:00,short,1.14285,1.1396,1.1427458571428573,1.1392162285714287,tp,32.49999999999975,1010.2000000000002
2025-06-09 19:15:00,2025-06-09 21:15:00,short,1.14161,1.14244,1.1428739714285714,1.1378180857142859,be_trail,-8.299999999998864,1001.9000000000013
2025-06-10 10:30:00,2025-06-10 16:00:00,long,1.1392099999999998,1.14322,1.1409585714285715,1.1443399999999995,tp,40.10000000000069,1042.000000000002
2025-06-10 23:00:00,2025-06-11 02:30:00,short,1.1426,1.14319,1.14372,1.13924,be_trail,-5.899999999998684,1036.1000000000033
2025-06-11 02:30:00,2025-06-11 02:45:00,short,1.14313,1.1438899999999999,1.1439213,1.1407561000000002,be_trail,-7.599999999998719,1028.5000000000045
2025-06-11 03:15:00,2025-06-11 09:15:00,short,1.14302,1.1416499999999998,1.1428524285714283,1.1402278999999997,time,13.700000000000934,1042.2000000000055
2025-06-11 10:30:00,2025-06-11 12:30:00,long,1.14132,1.1441,1.1407492857142856,1.1444933999999995,tp,27.800000000000047,1070.0000000000057
2025-06-13 14:45:00,2025-06-13 18:30:00,long,1.15085,1.15637,1.1518471428571428,1.1569578285714284,tp,55.19999999999969,1125.2000000000053
2025-06-16 01:30:00,2025-06-16 07:30:00,long,1.1533799999999998,1.15347,1.1519373857142856,1.1577078428571426,time,0.9000000000014552,1126.1000000000067
2025-06-16 15:45:00,2025-06-16 17:00:00,long,1.15743,1.16015,1.1570405714285712,1.1613554571428573,tp,27.200000000000557,1153.3000000000072
2025-06-16 17:45:00,2025-06-17 01:30:00,short,1.15956,1.15605,1.1578956428571427,1.1540741999999997,time,35.09999999999902,1188.4000000000062
2025-06-17 08:00:00,2025-06-17 09:30:00,short,1.15612,1.15658,1.1571063428571429,1.1531609714285715,be_trail,-4.599999999999049,1183.8000000000072
2025-06-17 10:00:00,2025-06-17 14:00:00,short,1.15623,1.15689,1.157355742857143,1.1528527714285712,be_trail,-6.599999999998829,1177.2000000000085
2025-06-17 14:45:00,2025-06-17 15:30:00,short,1.15659,1.1569,1.1577227714285714,1.1531916857142859,be_trail,-3.1000000000003247,1174.100000000008
2025-06-17 15:30:00,2025-06-17 17:30:00,short,1.15684,1.15381,1.155695,1.1528688571428571,tp,30.300000000000882,1204.400000000009
2025-06-18 08:15:00,2025-06-18 09:00:00,short,1.15016,1.15051,1.1508710571428573,1.1480268285714283,be_trail,-3.4999999999985043,1200.9000000000106
2025-06-18 09:00:00,2025-06-18 09:15:00,short,1.15045,1.15088,1.1512219714285714,1.1481340857142857,be_trail,-4.299999999999304,1196.6000000000113
2025-06-18 14:15:00,2025-06-18 17:00:00,long,1.15001,1.14887,1.1487495428571428,1.1537913714285715,be_trail,-11.399999999999189,1185.200000000012
2025-06-18 19:00:00,2025-06-19 01:00:00,short,1.15206,1.1483599999999998,1.1522929999999998,1.145920542857143,time,37.000000000002586,1222.2000000000146
2025-06-19 15:00:00,2025-06-19 21:00:00,short,1.14811,1.14797,1.1487338571428571,1.1443005142857143,time,1.40000000000029,1223.600000000015
2025-06-20 13:30:00,2025-06-20 19:30:00,short,1.15261,1.15306,1.153612,1.1492503428571426,time,-4.500000000000615,1219.1000000000142
2025-06-20 20:45:00,2025-06-23 00:00:00,short,1.15344,1.14591,1.1510787142857142,1.1489733428571431,tp,75.30000000000037,1294.4000000000146
2025-06-23 00:00:00,2025-06-23 02:30:00,long,1.14591,1.14985,1.1455112857142857,1.1506859142857144,tp,39.400000000000546,1333.8000000000152
2025-06-23 09:15:00,2025-06-23 12:00:00,short,1.15075,1.14825,1.1510742857142855,1.1464299999999996,tp,24.999999999999467,1358.8000000000147
2025-06-24 17:00:00,2025-06-24 17:15:00,long,1.15927,1.16071,1.158874,1.163972114285714,tp,14.399999999998858,1373.2000000000135
2025-06-24 18:00:00,2025-06-25 00:00:00,short,1.16168,1.16165,1.1628688571428571,1.1551715428571427,time,0.2999999999997449,1373.5000000000132
2025-06-25 00:15:00,2025-06-25 06:15:00,long,1.16126,1.16195,1.1607344285714285,1.1637692000000002,time,6.900000000000794,1380.400000000014
2025-06-25 13:00:00,2025-06-25 19:00:00,long,1.16015,1.16197,1.1597002857142857,1.1643038857142856,time,18.199999999999328,1398.6000000000133
2025-06-26 20:15:00,2025-06-27 02:15:00,short,1.1726,1.1693,1.1713015714285715,1.1670931142857146,time,33.00000000000081,1431.600000000014
2025-06-27 05:30:00,2025-06-27 09:45:00,short,1.16986,1.17062,1.1710771142857141,1.1662086571428572,be_trail,-7.600000000000939,1424.0000000000132
2025-06-27 10:30:00,2025-06-27 11:15:00,short,1.17124,1.17222,1.17268,1.1669200000000004,be_trail,-9.799999999999809,1414.2000000000135
2025-06-27 16:30:00,2025-06-27 22:30:00,short,1.1724,1.1707299999999998,1.1731085714285714,1.1662148571428574,time,16.700000000002824,1430.9000000000162
2025-06-30 07:15:00,2025-06-30 09:45:00,long,1.17158,1.1739,1.1711891428571428,1.1750661714285717,tp,23.199999999998777,1454.100000000015
2025-06-30 10:15:00,2025-06-30 16:15:00,short,1.17383,1.17183,1.1740781428571427,1.1693246857142856,time,20.000000000000018,1474.100000000015
2025-06-30 16:15:00,2025-06-30 17:45:00,long,1.17183,1.17472,1.1714175714285715,1.1750525999999997,tp,28.900000000000592,1503.0000000000157
2025-07-01 09:30:00,2025-07-01 10:00:00,long,1.17827,1.17795,1.177324657142857,1.1811060285714285,be_trail,-3.1999999999987594,1499.800000000017
2025-07-01 22:30:00,2025-07-01 23:00:00,short,1.17841,1.17917,1.1794525714285713,1.175282285714286,be_trail,-7.600000000000939,1492.200000000016
2025-07-02 05:30:00,2025-07-02 08:15:00,long,1.17988,1.17927,1.1789756571428571,1.1825930285714288,be_trail,-6.099999999999994,1486.1000000000158
2025-07-02 09:15:00,2025-07-02 09:30:00,long,1.17922,1.17863,1.1784269428571428,1.1815991714285714,be_trail,-5.899999999998684,1480.2000000000173
2025-07-03 10:15:00,2025-07-03 10:30:00,short,1.17982,1.18081,1.1806985714285714,1.1771842857142862,be_trail,-9.899999999998244,1470.300000000019
2025-07-03 11:00:00,2025-07-03 15:30:00,short,1.18014,1.17891,1.177741857142857,1.1771458285714285,be_trail,12.300000000000644,1482.6000000000197
2025-07-03 15:30:00,2025-07-03 15:45:00,long,1.17891,1.1735,1.1771095142857142,1.184311457142857,be_trail,-54.09999999999915,1428.5000000000205
2025-07-07 03:30:00,2025-07-07 09:30:00,short,1.17828,1.1762,1.1774598571428567,1.17585,time,20.800000000000818,1449.3000000000213
2025-07-07 18:00:00,2025-07-07 19:45:00,short,1.1739,1.17102,1.173509,1.170171342857143,tp,28.799999999999937,1478.1000000000213
2025-07-08 11:15:00,2025-07-08 15:00:00,short,1.17571,1.17225,1.1741205714285716,1.172150028571428,tp,34.600000000000186,1512.7000000000214
2025-07-08 21:30:00,2025-07-09 03:30:00,short,1.17208,1.17227,1.1734212857142856,1.1680561428571432,time,-1.8999999999991246,1510.8000000000222
2025-07-09 04:30:00,2025-07-09 05:30:00,long,1.17219,1.17195,1.1714643,1.1743671000000002,be_trail,-2.4000000000001798,1508.4000000000221
2025-07-09 10:15:00,2025-07-09 14:45:00,short,1.1722,1.17054,1.1719702857142855,1.1692673285714283,tp,16.599999999999948,1525.000000000022
2025-07-09 15:15:00,2025-07-09 21:15:00,long,1.1702299999999999,1.17174,1.1695514285714286,1.1741484285714283,time,15.100000000001224,1540.1000000000233
2025-07-09 23:00:00,2025-07-10 02:15:00,short,1.17191,1.17239,1.1727768571428572,1.1693094285714285,be_trail,-4.8000000000003595,1535.300000000023
2025-07-10 10:00:00,2025-07-10 14:00:00,long,1.17335,1.17285,1.1725698285714283,1.1756905142857146,be_trail,-4.999999999999449,1530.3000000000234
2025-07-11 11:00:00,2025-07-11 14:00:00,short,1.1689,1.16933,1.1700749428571429,1.1653751714285716,be_trail,-4.299999999999304,1526.000000000024
2025-07-11 19:00:00,2025-07-14 01:00:00,short,1.16964,1.16705,1.1692597142857144,1.1648992285714286,time,25.900000000000922,1551.900000000025
2025-07-14 01:45:00,2025-07-14 07:45:00,long,1.16699,1.16784,1.1670014285714285,1.1712985142857146,time,8.500000000000174,1560.4000000000253
2025-07-14 09:00:00,2025-07-14 09:15:00,long,1.16703,1.16615,1.1660600571428572,1.1699398285714284,be_trail,-8.799999999999919,1551.6000000000254
2025-07-14 09:45:00,2025-07-14 14:00:00,long,1.16648,1.16949,1.1673255714285713,1.1695901428571431,tp,30.09999999999957,1581.7000000000248
2025-07-15 02:45:00,2025-07-15 07:00:00,long,1.1664999999999999,1.1676,1.1663752857142855,1.1678740857142857,tp,11.000000000001009,1592.700000000026
2025-07-15 09:30:00,2025-07-15 10:30:00,short,1.16817,1.16846,1.1688699999999999,1.1660700000000002,be_trail,-2.900000000001235,1589.8000000000247
2025-07-15 11:30:00,2025-07-15 15:30:00,short,1.16882,1.16665,1.1688368571428571,1.165692285714286,be_trail,21.700000000000053,1611.5000000000248
2025-07-15 15:45:00,2025-07-15 16:30:00,long,1.1670399999999999,1.1667399999999999,1.1657022285714285,1.171053314285714,be_trail,-2.9999999999996696,1608.500000000025
2025-07-16 02:15:00,2025-07-16 02:30:00,short,1.16039,1.1605699999999999,1.1607935571428571,1.1591793285714287,be_trail,-1.7999999999984695,1606.7000000000266
2025-07-16 03:15:00,2025-07-16 03:30:00,short,1.16038,1.16071,1.16095,1.15867,be_trail,-3.2999999999994145,1603.4000000000274
2025-07-16 05:15:00,2025-07-16 07:45:00,short,1.16113,1.16146,1.161808842857143,1.1590934714285712,be_trail,-3.2999999999994145,1600.1000000000279
2025-07-16 13:45:00,2025-07-16 14:45:00,long,1.16169,1.16106,1.1607926857142856,1.1643819428571427,be_trail,-6.299999999999084,1593.8000000000288
2025-07-16 15:45:00,2025-07-16 16:00:00,long,1.1611099999999999,1.15987,1.15944,1.1661199999999994,be_trail,-12.399999999999078,1581.4000000000296
2025-07-17 04:45:00,2025-07-17 09:00:00,long,1.1622999999999999,1.1617,1.16136,1.1651199999999997,be_trail,-5.999999999999339,1575.4000000000306
2025-07-21 01:15:00,2025-07-21 07:15:00,short,1.16308,1.16263,1.1638736428571428,1.1606990714285712,time,4.499999999998394,1579.9000000000287
2025-07-21 12:00:00,2025-07-21 14:00:00,short,1.16425,1.16462,1.1653640285714286,1.1609079142857142,be_trail,-3.6999999999998145,1576.200000000029
2025-07-22 03:30:00,2025-07-22 04:30:00,long,1.16895,1.16867,1.16837,1.17069,be_trail,-2.7999999999983594,1573.4000000000306
2025-07-22 05:00:00,2025-07-22 11:00:00,long,1.16889,1.16861,1.1680828857142858,1.1713113428571427,time,-2.80000000000058,1570.6000000000301
2025-07-22 16:30:00,2025-07-22 18:00:00,long,1.16893,1.17224,1.1687332857142858,1.1730628000000003,tp,33.09999999999924,1603.7000000000294
2025-07-23 10:30:00,2025-07-23 16:30:00,short,1.17445,1.1723,1.1745338571428572,1.1711395428571427,time,21.500000000000963,1625.2000000000303
2025-07-23 17:00:00,2025-07-23 21:15:00,long,1.1726999999999999,1.17658,1.1725388571428572,1.1766395142857142,tp,38.800000000001056,1664.0000000000314
2025-07-24 03:30:00,2025-07-24 03:45:00,long,1.17715,1.17641,1.176520357142857,1.1790389285714284,be_trail,-7.399999999999629,1656.6000000000317
2025-07-24 10:15:00,2025-07-24 12:00:00,long,1.1769399999999999,1.17582,1.1755200000000001,1.1811999999999991,be_trail,-11.199999999997878,1645.4000000000337
2025-07-25 10:00:00,2025-07-25 10:15:00,short,1.17481,1.17563,1.17594,1.1714199999999997,be_trail,-8.20000000000043,1637.2000000000335
2025-07-25 11:00:00,2025-07-25 14:15:00,short,1.1753,1.1722599999999999,1.1743087142857143,1.1712831714285714,tp,30.400000000001537,1667.600000000035
2025-07-25 22:45:00,2025-07-28 00:00:00,short,1.17444,1.17576,1.1752154857142856,1.172113542857143,be_trail,-13.199999999999878,1654.400000000035
2025-07-28 05:30:00,2025-07-28 09:00:00,long,1.1751399999999999,1.17407,1.1739949285714284,1.1785752142857142,be_trail,-10.699999999999044,1643.7000000000362
2025-08-06 05:30:00,2025-08-06 11:30:00,long,1.157,1.15731,1.156658857142857,1.1591823714285712,time,3.1000000000003247,1646.8000000000366
2025-08-07 04:15:00,2025-08-07 09:30:00,long,1.16539,1.16761,1.1657684285714285,1.167730514285714,tp,22.200000000001108,1669.0000000000375
2025-08-08 12:45:00,2025-08-08 18:45:00,long,1.16383,1.16609,1.1632352857142858,1.1675340571428572,time,22.600000000001508,1691.600000000039
2025-08-08 18:45:00,2025-08-11 00:45:00,short,1.16609,1.1647,1.1666247142857145,1.1619888285714284,time,13.900000000000023,1705.500000000039
2025-08-12 05:00:00,2025-08-12 07:45:00,short,1.16193,1.1623299999999999,1.1626633142857141,1.1597300571428573,be_trail,-3.9999999999995595,1701.5000000000396
2025-08-12 09:45:00,2025-08-12 12:15:00,long,1.16169,1.16141,1.160761057142857,1.1644768285714284,be_trail,-2.7999999999983594,1698.7000000000412
2025-08-12 15:00:00,2025-08-12 15:30:00,long,1.16059,1.16055,1.161350285714286,1.163496314285714,be_trail,-0.40000000000040004,1698.3000000000407
2025-08-13 03:00:00,2025-08-13 04:00:00,short,1.16777,1.1680599999999999,1.168366257142857,1.1659812285714288,be_trail,-2.8999999999990145,1695.4000000000415
2025-08-13 06:30:00,2025-08-13 09:30:00,short,1.1683,1.16847,1.1692687714285712,1.165393685714286,be_trail,-1.7000000000000348,1693.7000000000417
2025-08-13 22:00:00,2025-08-14 04:00:00,long,1.17011,1.17114,1.1702535714285713,1.1728124857142854,time,10.300000000000864,1704.0000000000423
