entry_time,exit_time,side,entry_price,exit_price,sl,tp,result,pnl,equity
2024-06-14 06:00:00,2024-06-14 07:00:00,long,0.61579,0.61523,0.6151342857142856,0.6177571428571429,sl,-5.599999999998939,1005.7000000000107
2024-06-14 15:00:00,2024-06-14 16:00:00,long,0.61357,0.613,0.6127277142857142,0.6160968571428573,sl,-5.699999999999594,1000.0000000000111
2024-06-18 21:00:00,2024-06-19 22:00:00,short,0.61411,0.6129899999999999,0.6150214285714286,0.6113757142857144,time,11.200000000001209,1011.2000000000123
2024-06-19 23:00:00,2024-06-20 01:00:00,long,0.61308,0.61329,0.6127279999999999,0.614136,tp,2.100000000000435,1013.3000000000127
2024-06-20 03:00:00,2024-06-20 18:00:00,short,0.61378,0.61274,0.6143799999999999,0.6119800000000002,tp,10.400000000000409,1023.7000000000131
2024-06-21 13:00:00,2024-06-21 14:00:00,short,0.61256,0.61251,0.6130474285714286,0.6110977142857142,sl,0.49999999999994493,1024.200000000013
2024-06-21 19:00:00,2024-06-24 04:00:00,long,0.61178,0.61122,0.61091,0.6143900000000001,sl,-5.600000000000049,1018.6000000000131
2024-06-24 07:00:00,2024-06-24 11:00:00,long,0.61108,0.61222,0.6106377142857142,0.6124068571428571,tp,11.400000000000299,1030.0000000000134
2024-06-24 14:00:00,2024-06-24 16:00:00,short,0.61243,0.61218,0.6129048571428571,0.6110054285714287,sl,2.500000000000835,1032.500000000014
2024-06-24 19:00:00,2024-06-24 21:00:00,short,0.61245,0.61218,0.6131099999999999,0.6104700000000004,sl,2.700000000001035,1035.2000000000153
2024-06-25 21:00:00,2024-06-26 10:00:00,long,0.61166,0.61131,0.6109,0.6139399999999999,sl,-3.4999999999996145,1031.7000000000155
2024-06-27 17:00:00,2024-06-28 01:00:00,short,0.61012,0.60834,0.6107714285714286,0.6081657142857141,tp,17.80000000000004,1049.5000000000157
2024-06-28 03:00:00,2024-06-28 04:00:00,long,0.6083999999999999,0.60736,0.6078085714285714,0.6101742857142857,sl,-10.399999999999299,1039.1000000000163
2024-07-01 17:00:00,2024-07-01 18:00:00,long,0.60932,0.60701,0.60839,0.6121099999999999,sl,-23.099999999999234,1016.000000000017
2024-07-08 20:00:00,2024-07-08 21:00:00,long,0.61333,0.61332,0.61285,0.6147700000000001,sl,-0.10000000000065512,1015.9000000000165
2024-07-09 01:00:00,2024-07-09 04:00:00,long,0.6127,0.61238,0.6122971428571429,0.6139085714285715,sl,-3.1999999999998696,1012.7000000000165
2024-07-09 08:00:00,2024-07-09 09:00:00,long,0.61258,0.61248,0.61203,0.6142300000000002,sl,-0.9999999999998899,1011.7000000000166
2024-07-09 14:00:00,2024-07-09 15:00:00,long,0.61197,0.61157,0.6114,0.6136799999999999,sl,-4.00000000000067,1007.700000000016
2024-07-09 16:00:00,2024-07-09 18:00:00,long,0.61191,0.61227,0.61136,0.6135599999999998,sl,3.6000000000002697,1011.3000000000163
2024-07-12 20:00:00,2024-07-15 01:00:00,short,0.61189,0.6111,0.6125071428571429,0.6100385714285714,tp,7.900000000000684,1019.200000000017
2024-07-15 07:00:00,2024-07-15 09:00:00,long,0.60985,0.60992,0.6092548571428572,0.6116354285714284,sl,0.700000000000145,1019.9000000000171
2024-08-02 04:00:00,2024-08-02 15:00:00,long,0.59373,0.59524,0.5927917142857142,0.5965448571428573,tp,15.100000000000113,1035.0000000000173
2024-08-06 12:00:00,2024-08-06 13:00:00,long,0.59304,0.59212,0.59153,0.59757,sl,-9.200000000000319,1025.800000000017
2024-08-16 11:00:00,2024-08-16 12:00:00,short,0.60156,0.60188,0.6021942857142857,0.5996571428571429,sl,-3.1999999999998696,1022.6000000000171
2024-09-05 22:00:00,2024-09-06 11:00:00,short,0.62208,0.62272,0.6228279999999999,0.619836,sl,-6.4000000000008495,1016.2000000000162
2024-09-06 12:00:00,2024-09-06 15:00:00,short,0.62274,0.62231,0.623296,0.621072,sl,4.299999999999304,1020.5000000000155
2024-09-13 17:00:00,2024-09-13 18:00:00,long,0.61757,0.61667,0.6168282857142857,0.6197951428571427,sl,-8.999999999999009,1011.5000000000165
2024-09-16 01:00:00,2024-09-16 06:00:00,long,0.61603,0.61609,0.6154162857142856,0.617871142857143,tp,0.6000000000006,1012.1000000000171
2024-09-16 08:00:00,2024-09-16 10:00:00,short,0.61753,0.6179,0.61813,0.6157300000000002,sl,-3.6999999999998145,1008.4000000000173
2024-09-16 16:00:00,2024-09-16 23:00:00,short,0.61887,0.61939,0.61997,0.6155700000000001,sl,-5.199999999999649,1003.2000000000176
2024-09-17 20:00:00,2024-09-18 05:00:00,long,0.61826,0.62049,0.6174702857142857,0.6206291428571429,tp,22.299999999999542,1025.500000000017
2024-10-18 18:00:00,2024-10-21 01:00:00,short,0.60698,0.60703,0.6075971428571428,0.6051285714285713,sl,-0.49999999999994493,1025.0000000000173
2024-10-21 15:00:00,2024-10-21 17:00:00,long,0.60561,0.6058,0.6049168571428571,0.6076894285714285,sl,1.9000000000002348,1026.9000000000174
2024-10-23 03:00:00,2024-10-23 04:00:00,long,0.60434,0.60339,0.6037848571428571,0.6060054285714286,sl,-9.500000000000064,1017.4000000000174
2024-10-23 05:00:00,2024-10-23 10:00:00,long,0.60417,0.60322,0.60285,0.60813,sl,-9.500000000000064,1007.9000000000173
2024-10-25 05:00:00,2024-10-25 06:00:00,long,0.60051,0.60058,0.5998717142857143,0.6024248571428571,sl,0.700000000000145,1008.6000000000174
2024-10-25 09:00:00,2024-10-25 19:00:00,long,0.5997,0.59925,0.599096,0.6015120000000002,sl,-4.500000000000615,1004.1000000000168
2024-11-04 00:00:00,2024-11-05 01:00:00,long,0.60021,0.59749,0.59592,0.6130800000000001,time,-27.200000000000557,976.9000000000162
2024-11-05 01:00:00,2024-11-05 02:00:00,long,0.5974999999999999,0.59732,0.5967834285714285,0.5996497142857141,sl,-1.7999999999995797,975.1000000000167
2024-11-05 15:00:00,2024-11-05 16:00:00,short,0.59975,0.59976,0.6003654285714286,0.5979037142857142,sl,-0.0999999999995449,975.0000000000172
2024-11-05 18:00:00,2024-11-05 23:00:00,short,0.59983,0.59941,0.60081,0.59689,sl,4.1999999999997595,979.2000000000169
2024-11-08 12:00:00,2024-11-08 13:00:00,long,0.60083,0.60055,0.6000385714285714,0.6032042857142856,sl,-2.7999999999994696,976.4000000000175
2024-11-28 11:00:00,2024-11-29 08:00:00,long,0.58901,0.59107,0.58805,0.5918900000000002,tp,20.599999999999508,997.0000000000169
2024-11-29 11:00:00,2024-11-29 16:00:00,short,0.5913,0.59167,0.59219,0.5886300000000002,sl,-3.6999999999998145,993.3000000000171
2024-11-29 18:00:00,2024-11-29 21:00:00,short,0.59155,0.59226,0.59274,0.58798,sl,-7.099999999999884,986.2000000000172
2024-12-02 00:00:00,2024-12-02 16:00:00,short,0.59142,0.58809,0.59273,0.5874899999999998,tp,33.29999999999944,1019.5000000000167
2024-12-02 20:00:00,2024-12-03 04:00:00,long,0.58764,0.58732,0.5867445714285715,0.5903262857142857,sl,-3.20000000000098,1016.3000000000158
2024-12-03 13:00:00,2024-12-04 04:00:00,short,0.58878,0.58648,0.58975,0.5858699999999999,tp,22.999999999999687,1039.3000000000154
2024-12-04 08:00:00,2024-12-04 10:00:00,long,0.58583,0.58566,0.5849122857142857,0.5885831428571429,sl,-1.7000000000000348,1037.6000000000154
2024-12-05 07:00:00,2024-12-05 08:00:00,short,0.58651,0.58727,0.5872505714285714,0.5842882857142857,sl,-7.599999999999829,1030.0000000000155
2024-12-05 09:00:00,2024-12-05 10:00:00,short,0.58705,0.58767,0.5877671428571428,0.5848985714285714,sl,-6.200000000000649,1023.8000000000148
2024-12-05 11:00:00,2024-12-05 16:00:00,short,0.58702,0.58663,0.58812,0.58372,sl,3.9000000000000146,1027.7000000000148
2024-12-05 18:00:00,2024-12-05 21:00:00,short,0.58707,0.58733,0.5878385714285714,0.5847642857142856,sl,-2.60000000000038,1025.1000000000145
2024-12-06 02:00:00,2024-12-06 06:00:00,short,0.58828,0.58676,0.5890537142857143,0.5859588571428572,tp,15.200000000000768,1040.3000000000152
2024-12-06 10:00:00,2024-12-06 11:00:00,long,0.58596,0.58512,0.5852537142857143,0.5880788571428573,sl,-8.40000000000063,1031.9000000000146
2024-12-06 23:00:00,2024-12-09 05:00:00,long,0.58334,0.58321,0.5823257142857142,0.5863828571428572,sl,-1.2999999999996348,1030.600000000015
2024-12-17 03:00:00,2024-12-17 12:00:00,short,0.57836,0.57587,0.57932,0.5754800000000001,tp,24.89999999999992,1055.500000000015
2025-01-03 00:00:00,2025-01-03 23:00:00,long,0.55929,0.56086,0.5585334285714285,0.5615597142857143,tp,15.700000000000713,1071.2000000000157
2025-01-06 07:00:00,2025-01-06 08:00:00,short,0.56215,0.5624,0.5628894285714287,0.5599317142857142,sl,-2.4999999999997247,1068.700000000016
2025-01-10 10:00:00,2025-01-10 11:00:00,long,0.55901,0.55828,0.55827,0.5612299999999999,sl,-7.300000000000084,1061.4000000000158
2025-01-16 09:00:00,2025-01-16 14:00:00,long,0.56064,0.56033,0.5599657142857143,0.5626628571428572,sl,-3.1000000000003247,1058.3000000000156
2025-01-16 17:00:00,2025-01-16 18:00:00,long,0.55946,0.56142,0.5586537142857142,0.5618788571428572,tp,19.600000000000726,1077.9000000000162
2025-01-17 10:00:00,2025-01-17 14:00:00,long,0.55937,0.55968,0.5586,0.5616800000000002,sl,3.0999999999992145,1081.0000000000155
2025-01-17 17:00:00,2025-01-20 18:00:00,long,0.55937,0.56549,0.55634,0.5684600000000003,time,61.200000000000145,1142.2000000000157
2025-01-22 01:00:00,2025-01-22 12:00:00,short,0.56729,0.56805,0.5682031428571428,0.5645505714285715,sl,-7.600000000000939,1134.6000000000147
2025-01-22 14:00:00,2025-01-23 15:00:00,short,0.56755,0.56608,0.56879,0.5638299999999999,time,14.699999999999713,1149.3000000000143
2025-01-29 00:00:00,2025-01-29 11:00:00,short,0.56674,0.5658,0.5673,0.56506,tp,9.400000000000519,1158.7000000000148
2025-01-30 03:00:00,2025-01-30 09:00:00,short,0.5663,0.56438,0.5670708571428572,0.5639874285714285,tp,19.20000000000033,1177.9000000000153
2025-01-31 04:00:00,2025-01-31 19:00:00,long,0.56354,0.56649,0.5624,0.5669600000000001,tp,29.50000000000008,1207.4000000000153
2025-02-07 06:00:00,2025-02-07 10:00:00,short,0.56817,0.56789,0.56878,0.56634,sl,2.7999999999994696,1210.2000000000148
2025-02-07 12:00:00,2025-02-07 15:00:00,short,0.56865,0.56743,0.5691814285714285,0.5670557142857144,sl,12.199999999999989,1222.4000000000149
2025-02-07 22:00:00,2025-02-10 00:00:00,long,0.56586,0.56383,0.56474,0.5692200000000001,sl,-20.299999999999763,1202.100000000015
2025-02-10 03:00:00,2025-02-11 01:00:00,long,0.56501,0.56415,0.5637751428571429,0.5687145714285713,sl,-8.599999999999719,1193.5000000000152
2025-02-11 04:00:00,2025-02-11 05:00:00,long,0.56375,0.56315,0.5631865714285714,0.5654402857142856,sl,-5.999999999999339,1187.500000000016
2025-02-11 06:00:00,2025-02-12 04:00:00,long,0.56392,0.56649,0.56303,0.5665899999999998,tp,25.70000000000072,1213.2000000000166
2025-02-12 15:00:00,2025-02-12 16:00:00,long,0.56418,0.5607,0.5633845714285715,0.5665662857142857,sl,-34.80000000000039,1178.4000000000162
2025-02-12 18:00:00,2025-02-13 19:00:00,long,0.56316,0.56504,0.56142,0.5683799999999999,time,18.799999999999926,1197.2000000000162
2025-02-19 12:00:00,2025-02-19 19:00:00,short,0.57245,0.56995,0.5733757142857143,0.5696728571428571,tp,25.000000000000576,1222.2000000000169
2025-02-20 14:00:00,2025-02-20 15:00:00,short,0.57233,0.57249,0.57326,0.56954,sl,-1.60000000000049,1220.6000000000163
2025-02-26 09:00:00,2025-02-26 11:00:00,long,0.57107,0.57123,0.570502,0.572774,sl,1.60000000000049,1222.2000000000169
2025-02-26 11:00:00,2025-02-26 12:00:00,long,0.57123,0.57058,0.5706465714285714,0.5729802857142857,sl,-6.500000000000394,1215.7000000000164
2025-02-27 09:00:00,2025-02-27 15:00:00,long,0.5683,0.5683,0.5676800000000001,0.5701599999999999,sl,0.0,1215.7000000000164
2025-03-07 10:00:00,2025-03-07 13:00:00,long,0.57208,0.57236,0.57136,0.5742400000000002,sl,2.7999999999994696,1218.500000000016
2025-03-07 17:00:00,2025-03-07 20:00:00,long,0.57138,0.5696,0.56953,0.57693,sl,-17.80000000000004,1200.7000000000157
2025-03-07 22:00:00,2025-03-10 12:00:00,long,0.57092,0.57276,0.5699405714285714,0.5738582857142859,tp,18.400000000000638,1219.1000000000165
2025-03-10 17:00:00,2025-03-10 21:00:00,short,0.57328,0.57043,0.57414,0.5707000000000001,tp,28.500000000000192,1247.6000000000167
2025-03-11 01:00:00,2025-03-11 02:00:00,long,0.57014,0.56881,0.569284,0.5727079999999999,sl,-13.299999999999423,1234.3000000000172
2025-03-11 06:00:00,2025-03-11 08:00:00,long,0.56935,0.56953,0.5684665714285715,0.5720002857142856,sl,1.7999999999995797,1236.1000000000167
2025-03-24 01:00:00,2025-03-24 05:00:00,long,0.57364,0.57328,0.5729577142857143,0.5756868571428573,sl,-3.6000000000002697,1232.5000000000166
2025-03-24 10:00:00,2025-03-24 16:00:00,long,0.57293,0.57257,0.572,0.5757200000000003,sl,-3.6000000000002697,1228.9000000000162
2025-03-24 18:00:00,2025-03-24 19:00:00,long,0.57252,0.57187,0.5717605714285715,0.5747982857142856,sl,-6.500000000000394,1222.400000000016
2025-03-24 22:00:00,2025-03-25 23:00:00,long,0.57239,0.57332,0.57107,0.5763499999999999,time,9.300000000000974,1231.7000000000169
2025-03-26 15:00:00,2025-03-26 20:00:00,short,0.57539,0.57401,0.57617,0.57305,tp,13.799999999999368,1245.5000000000161
2025-03-27 00:00:00,2025-03-27 01:00:00,long,0.5729,0.57247,0.5721331428571428,0.5752005714285715,sl,-4.299999999999304,1241.2000000000169
2025-03-27 04:00:00,2025-03-27 12:00:00,long,0.57256,0.57475,0.5717262857142856,0.5750611428571429,tp,21.900000000000254,1263.1000000000172
2025-03-28 11:00:00,2025-03-28 22:00:00,long,0.57201,0.5714,0.57115,0.5745899999999999,sl,-6.099999999999994,1257.0000000000173
2025-04-02 04:00:00,2025-04-02 05:00:00,short,0.57055,0.57161,0.57137,0.5680899999999999,sl,-10.599999999999499,1246.4000000000176
2025-04-28 04:00:00,2025-04-28 05:00:00,long,0.59541,0.59473,0.5947185714285714,0.5974842857142857,sl,-6.800000000000139,1239.6000000000176
2025-04-28 13:00:00,2025-04-29 14:00:00,long,0.5952,0.59488,0.59374,0.5995799999999997,time,-3.1999999999998696,1236.4000000000176
2025-04-29 16:00:00,2025-04-29 17:00:00,long,0.59565,0.59417,0.594602,0.5987940000000002,sl,-14.800000000000368,1221.6000000000172
2025-04-30 02:00:00,2025-04-30 10:00:00,long,0.59328,0.59386,0.5923771428571429,0.5959885714285713,sl,5.800000000000249,1227.4000000000176
2025-04-30 13:00:00,2025-04-30 14:00:00,long,0.59257,0.59203,0.5916362857142857,0.595371142857143,sl,-5.40000000000096,1222.0000000000166
2025-05-01 07:00:00,2025-05-01 12:00:00,short,0.59426,0.59282,0.5950971428571429,0.5917485714285714,tp,14.399999999999968,1236.4000000000165
2025-05-01 22:00:00,2025-05-02 10:00:00,long,0.59072,0.59337,0.58962,0.59402,tp,26.499999999999304,1262.9000000000158
2025-05-06 12:00:00,2025-05-06 16:00:00,short,0.59787,0.59885,0.59911,0.59415,sl,-9.799999999999809,1253.100000000016
2025-05-06 21:00:00,2025-05-06 22:00:00,short,0.60003,0.60063,0.6010151428571429,0.5970745714285712,sl,-6.000000000000449,1247.1000000000156
2025-05-07 00:00:00,2025-05-07 01:00:00,short,0.60081,0.60073,0.6016917142857142,0.5981648571428572,sl,0.7999999999996898,1247.9000000000153
2025-05-07 17:00:00,2025-05-07 18:00:00,long,0.59903,0.59836,0.59782,0.6026599999999998,sl,-6.699999999999484,1241.2000000000157
2025-05-09 23:00:00,2025-05-12 00:00:00,short,0.59141,0.59261,0.5922357142857143,0.588932857142857,sl,-11.999999999999789,1229.200000000016
2025-05-12 02:00:00,2025-05-12 04:00:00,short,0.59189,0.5922,0.5926922857142858,0.5894831428571428,sl,-3.0999999999992145,1226.1000000000167
2025-05-12 08:00:00,2025-05-12 09:00:00,short,0.59269,0.59311,0.59348,0.5903200000000002,sl,-4.1999999999997595,1221.900000000017
2025-05-13 15:00:00,2025-05-13 16:00:00,short,0.58915,0.59129,0.590168857142857,0.5860934285714287,sl,-21.400000000000308,1200.5000000000166
2025-05-15 16:00:00,2025-05-15 17:00:00,long,0.58825,0.58728,0.58663,0.5931100000000002,sl,-9.700000000000264,1190.8000000000163
2025-05-20 18:00:00,2025-05-21 03:00:00,long,0.59117,0.59276,0.5903168571428571,0.5937294285714286,tp,15.899999999999803,1206.7000000000162
2025-05-21 21:00:00,2025-05-22 12:00:00,short,0.5952,0.59193,0.59667,0.5907899999999997,tp,32.69999999999995,1239.4000000000162
2025-05-22 16:00:00,2025-05-22 18:00:00,long,0.59088,0.59041,0.5898685714285714,0.5939142857142856,sl,-4.699999999999704,1234.7000000000164
2025-05-22 18:00:00,2025-05-23 10:00:00,long,0.59041,0.59176,0.5894431428571428,0.5933105714285715,tp,13.499999999999623,1248.2000000000162
2025-05-27 16:00:00,2025-05-27 17:00:00,long,0.59682,0.59553,0.59508,0.6020399999999999,sl,-12.900000000000134,1235.300000000016
2025-05-30 15:00:00,2025-05-30 16:00:00,long,0.59575,0.59603,0.594874,0.598378,sl,2.7999999999994696,1238.1000000000154
2025-06-06 14:00:00,2025-06-06 15:00:00,long,0.60343,0.60308,0.60267,0.60571,sl,-3.5000000000007248,1234.6000000000147
2025-06-06 21:00:00,2025-06-09 09:00:00,long,0.6018,0.60368,0.6008211428571428,0.6047365714285715,tp,18.799999999999926,1253.4000000000146
2025-06-11 09:00:00,2025-06-11 10:00:00,long,0.60353,0.60311,0.6028037142857143,0.605708857142857,sl,-4.1999999999997595,1249.2000000000148
2025-06-11 11:00:00,2025-06-11 15:00:00,long,0.60321,0.60284,0.6024385714285715,0.6055242857142856,sl,-3.6999999999998145,1245.500000000015
2025-06-12 21:00:00,2025-06-13 03:00:00,short,0.60612,0.6065,0.6071868571428571,0.6029194285714286,tp,-3.8000000000004697,1241.7000000000146
2025-06-17 19:00:00,2025-06-17 20:00:00,long,0.60542,0.60364,0.6043777142857142,0.6085468571428573,sl,-17.80000000000004,1223.9000000000146
2025-06-20 05:00:00,2025-06-20 06:00:00,short,0.59903,0.59928,0.6005,0.5946199999999997,sl,-2.500000000000835,1221.4000000000137
2025-06-20 10:00:00,2025-06-23 00:00:00,short,0.59949,0.59486,0.60094,0.5951399999999998,tp,46.299999999999116,1267.700000000013
2025-06-27 18:00:00,2025-06-27 20:00:00,long,0.60572,0.60627,0.6048062857142857,0.6084611428571429,sl,5.499999999999394,1273.2000000000123
2025-06-27 23:00:00,2025-06-30 08:00:00,long,0.60528,0.6074,0.6043211428571429,0.6081565714285715,tp,21.20000000000011,1294.4000000000124
2025-07-01 01:00:00,2025-07-01 08:00:00,short,0.60931,0.60931,0.6100648571428572,0.6070454285714285,sl,0.0,1294.4000000000124
2025-07-10 07:00:00,2025-07-10 09:00:00,short,0.60049,0.60071,0.6011108571428572,0.5986274285714284,sl,-2.1999999999999797,1292.2000000000123
2025-07-10 15:00:00,2025-07-10 20:00:00,short,0.60127,0.60215,0.60252,0.59752,sl,-8.799999999999919,1283.4000000000124
2025-07-11 19:00:00,2025-07-14 00:00:00,long,0.60092,0.60059,0.6000754285714286,0.6034537142857143,sl,-3.3000000000005247,1280.100000000012
2025-07-21 17:00:00,2025-07-21 18:00:00,short,0.59649,0.59743,0.5972545714285714,0.5941962857142856,sl,-9.400000000000519,1270.7000000000114
2025-07-21 21:00:00,2025-07-22 08:00:00,short,0.59744,0.59586,0.5982125714285714,0.5951222857142856,tp,15.800000000000258,1286.5000000000116
2025-07-22 13:00:00,2025-07-22 17:00:00,long,0.5953,0.5971,0.59453,0.5976100000000002,tp,17.999999999999126,1304.500000000011
2025-07-25 03:00:00,2025-07-25 04:00:00,long,0.60356,0.6035,0.6028594285714286,0.6056617142857141,sl,-0.5999999999994898,1303.9000000000112
2025-07-25 07:00:00,2025-07-25 08:00:00,long,0.60282,0.60204,0.60215,0.6048300000000002,sl,-7.800000000000029,1296.1000000000113
2025-07-25 09:00:00,2025-07-25 10:00:00,long,0.60268,0.60247,0.60196,0.6048399999999998,sl,-2.100000000000435,1294.000000000011
2025-07-25 17:00:00,2025-07-28 09:00:00,long,0.60088,0.60086,0.5998,0.6041199999999999,sl,-0.20000000000020002,1293.8000000000106
2025-07-30 08:00:00,2025-07-30 14:00:00,short,0.59614,0.59485,0.59669,0.5944899999999999,tp,12.900000000000134,1306.7000000000107
2025-08-07 13:00:00,2025-08-07 14:00:00,short,0.59512,0.59556,0.59587,0.5928699999999999,sl,-4.3999999999999595,1302.3000000000109
2025-08-08 01:00:00,2025-08-08 02:00:00,short,0.59597,0.59644,0.5968019999999999,0.5934740000000002,sl,-4.699999999999704,1297.600000000011
2025-08-08 04:00:00,2025-08-11 05:00:00,short,0.59631,0.59535,0.5971494285714285,0.5937917142857145,time,9.599999999999609,1307.2000000000107
2025-08-11 19:00:00,2025-08-12 08:00:00,long,0.59343,0.59387,0.59267,0.59571,sl,4.3999999999999595,1311.6000000000108
2025-08-12 22:00:00,2025-08-13 09:00:00,short,0.59547,0.59566,0.5963797142857143,0.5927408571428572,sl,-1.8999999999991246,1309.7000000000116
2025-08-15 19:00:00,2025-08-18 04:00:00,short,0.59287,0.59318,0.59369,0.5904099999999999,sl,-3.1000000000003247,1306.6000000000113
2025-08-18 10:00:00,2025-08-18 11:00:00,short,0.59352,0.59338,0.59408,0.59184,sl,1.40000000000029,1308.0000000000116
2025-08-18 13:00:00,2025-08-18 17:00:00,short,0.59374,0.59266,0.5943085714285715,0.5920342857142856,tp,10.800000000000809,1318.8000000000125
2025-08-18 19:00:00,2025-08-19 17:00:00,long,0.59233,0.59199,0.59099,0.59635,sl,-3.4000000000000696,1315.4000000000124
2025-08-28 17:00:00,2025-08-28 18:00:00,short,0.5869,0.58787,0.5876028571428571,0.5847914285714286,sl,-9.700000000000264,1305.700000000012
2025-08-28 23:00:00,2025-08-29 04:00:00,short,0.58849,0.58879,0.5891397142857142,0.5865408571428572,sl,-3.00000000000078,1302.7000000000112
2025-08-29 23:00:00,2025-09-01 03:00:00,short,0.58996,0.58961,0.5905325714285715,0.5882422857142856,sl,3.5000000000007248,1306.200000000012
2025-09-01 07:00:00,2025-09-01 10:00:00,short,0.59062,0.58971,0.5911285714285714,0.5890942857142858,tp,9.100000000000774,1315.3000000000127
2025-09-01 14:00:00,2025-09-02 06:00:00,short,0.59069,0.58936,0.5913254285714287,0.5887837142857142,tp,13.300000000000534,1328.6000000000133
2025-09-04 12:00:00,2025-09-04 13:00:00,long,0.58689,0.58593,0.58639,0.5883900000000002,sl,-9.600000000000719,1319.0000000000125
2025-09-10 14:00:00,2025-09-10 15:00:00,short,0.59393,0.59415,0.59482,0.5912599999999998,sl,-2.1999999999999797,1316.8000000000125
2025-09-11 10:00:00,2025-09-11 11:00:00,long,0.59335,0.59319,0.592774,0.5950780000000001,sl,-1.60000000000049,1315.200000000012
2025-09-12 17:00:00,2025-09-12 19:00:00,long,0.59531,0.59464,0.59445,0.5978899999999999,sl,-6.700000000000594,1308.5000000000114
2025-09-12 20:00:00,2025-09-15 21:00:00,long,0.59525,0.5974,0.59441,0.5977699999999998,time,21.500000000000963,1330.0000000000125
2025-09-23 00:00:00,2025-09-23 07:00:00,short,0.58648,0.58551,0.58704,0.5848,tp,9.700000000000264,1339.7000000000128
2025-10-02 07:00:00,2025-10-02 08:00:00,short,0.58276,0.58298,0.5833691428571428,0.5809325714285714,sl,-2.20000000000109,1337.5000000000116
