entry_time,exit_time,side,entry_price,exit_price,sl,tp,result,pnl,equity
2024-04-03 10:00:00,2024-04-03 17:00:00,short,0.5973,0.59654,0.598392942857143,0.5940211714285714,be_trail,7.600000000000939,1007.6000000000009
2024-04-08 15:00:00,2024-04-08 16:00:00,short,0.60195,0.60227,0.6032819142857142,0.5979542571428573,be_trail,-3.1999999999998696,1004.4000000000011
2024-04-12 06:00:00,2024-04-12 13:00:00,short,0.60059,0.5971299999999999,0.5991865714285713,0.5959827714285714,tp,34.600000000000186,1039.0000000000014
2024-04-18 08:00:00,2024-04-19 04:00:00,short,0.59206,0.58951,0.5905962857142858,0.5880994,tp,25.500000000000522,1064.5000000000018
2024-04-23 14:00:00,2024-04-23 17:00:00,long,0.5909399999999999,0.59395,0.5905897142857143,0.594384,tp,30.100000000000684,1094.6000000000024
2024-04-24 20:00:00,2024-04-25 15:00:00,long,0.5928199999999999,0.596,0.5936635714285715,0.5967805999999996,be_trail,31.800000000000715,1126.4000000000033
2024-04-26 21:00:00,2024-04-29 21:00:00,long,0.5942299999999999,0.59804,0.594499,0.5991148571428572,time,38.10000000000091,1164.500000000004
2024-05-07 14:00:00,2024-05-08 03:00:00,long,0.60078,0.59963,0.5993883428571428,0.6049549714285715,be_trail,-11.499999999999844,1153.0000000000043
2024-05-08 13:00:00,2024-05-09 13:00:00,long,0.5988399999999999,0.59985,0.5983628571428571,0.6020555714285715,time,10.100000000000664,1163.100000000005
2024-05-10 16:00:00,2024-05-13 06:00:00,long,0.60168,0.60157,0.6003352,0.6057144000000001,be_trail,-1.0999999999994348,1162.0000000000055
2024-05-13 06:00:00,2024-05-14 06:00:00,long,0.60158,0.60152,0.6001215714285715,0.6059552857142856,time,-0.5999999999994898,1161.400000000006
2024-05-14 21:00:00,2024-05-15 03:00:00,short,0.6034,0.60425,0.6048631142857143,0.5990106571428574,be_trail,-8.499999999999064,1152.900000000007
2024-05-15 14:00:00,2024-05-15 15:00:00,short,0.60593,0.60625,0.6069971714285715,0.6027284857142855,be_trail,-3.1999999999998696,1149.700000000007
2024-05-17 15:00:00,2024-05-20 15:00:00,long,0.61074,0.61132,0.6111977142857143,0.6144124285714283,time,5.800000000000249,1155.5000000000073
2024-05-23 00:00:00,2024-05-23 21:00:00,long,0.6094200000000001,0.60987,0.6095375000000002,0.6141836142857143,be_trail,4.499999999999504,1160.0000000000068
2024-05-29 16:00:00,2024-05-29 18:00:00,long,0.61305,0.61216,0.6115400285714285,0.6175799142857143,be_trail,-8.899999999999464,1151.1000000000074
2024-05-29 23:00:00,2024-05-30 03:00:00,long,0.61179,0.61129,0.6105084571428571,0.6156346285714286,be_trail,-4.999999999999449,1146.1000000000079
2024-05-31 18:00:00,2024-06-03 15:00:00,short,0.61438,0.61573,0.6162958571428571,0.6077800000000004,be_trail,-13.499999999999623,1132.6000000000083
2024-06-04 16:00:00,2024-06-05 16:00:00,long,0.61723,0.61884,0.616128,0.6217915428571429,time,16.1,1148.7000000000082
2024-06-06 00:00:00,2024-06-06 03:00:00,short,0.61925,0.6196499999999999,0.6206721142857142,0.6149836571428572,be_trail,-3.9999999999995595,1144.7000000000087
2024-06-06 17:00:00,2024-06-07 15:00:00,long,0.6189,0.61937,0.61737,0.6234900000000001,be_trail,4.699999999999704,1149.4000000000085
2024-06-07 15:00:00,2024-06-07 16:00:00,long,0.6193799999999999,0.61389,0.6175806857142857,0.6247779428571426,be_trail,-54.89999999999884,1094.5000000000095
2024-06-13 21:00:00,2024-06-14 03:00:00,long,0.6168899999999999,0.61589,0.6152078285714285,0.6219365142857142,be_trail,-9.999999999998899,1084.5000000000107
2024-06-18 16:00:00,2024-06-19 16:00:00,long,0.61146,0.61348,0.611987142857143,0.6165557142857143,time,20.200000000000216,1104.700000000011
2024-06-19 23:00:00,2024-06-20 12:00:00,long,0.61308,0.61266,0.6123621428571429,0.6152447999999999,be_trail,-4.1999999999997595,1100.5000000000111
2024-06-20 13:00:00,2024-06-20 19:00:00,long,0.61281,0.61196,0.6116128,0.6164016,be_trail,-8.500000000000174,1092.000000000011
2024-06-20 22:00:00,2024-06-21 22:00:00,long,0.6121599999999999,0.61228,0.6109018857142856,0.6159343428571429,time,1.2000000000012,1093.200000000012
2024-06-24 02:00:00,2024-06-24 04:00:00,long,0.6117699999999999,0.61122,0.6105997428571428,0.6152807714285713,be_trail,-5.499999999999394,1087.7000000000128
2024-06-24 14:00:00,2024-06-24 16:00:00,short,0.61243,0.61218,0.6134034571428572,0.6095096285714287,be_trail,2.500000000000835,1090.2000000000137
2024-06-25 21:00:00,2024-06-26 11:00:00,long,0.61166,0.61129,0.6104838857142857,0.6151883428571429,be_trail,-3.6999999999998145,1086.5000000000139
2024-06-27 17:00:00,2024-06-28 04:00:00,short,0.61012,0.60737,0.6092850000000001,0.606113714285714,tp,27.500000000000302,1114.000000000014
2024-07-01 17:00:00,2024-07-01 18:00:00,long,0.60932,0.60701,0.6078053428571428,0.6138639714285714,be_trail,-23.099999999999234,1090.9000000000149
2024-07-09 01:00:00,2024-07-09 05:00:00,long,0.6127,0.61229,0.6118741428571428,0.6151775714285717,be_trail,-4.100000000000215,1086.8000000000147
2024-07-09 08:00:00,2024-07-09 11:00:00,long,0.61258,0.61202,0.6117283714285714,0.6151348857142859,be_trail,-5.600000000000049,1081.2000000000146
2024-07-11 09:00:00,2024-07-11 15:00:00,short,0.60945,0.6087,0.6103104142857143,0.6068687571428573,be_trail,7.500000000000284,1088.7000000000148
2024-07-15 04:00:00,2024-07-15 15:00:00,long,0.60973,0.60899,0.6082522428571429,0.6141632714285714,be_trail,-7.399999999999629,1081.3000000000152
2024-08-02 04:00:00,2024-08-05 04:00:00,long,0.59373,0.59511,0.5934631428571429,0.5995004571428574,time,13.800000000000479,1095.1000000000158
2024-08-06 05:00:00,2024-08-07 01:00:00,short,0.59539,0.5953,0.5971434285714285,0.586621857142857,be_trail,0.8999999999992347,1096.000000000015
2024-08-08 04:00:00,2024-08-08 15:00:00,long,0.5995,0.59928,0.5978892857142857,0.6043321428571431,be_trail,-2.1999999999999797,1093.800000000015
2024-08-08 23:00:00,2024-08-09 04:00:00,short,0.60069,0.60061,0.6024049714285714,0.5955450857142855,be_trail,0.7999999999996898,1094.6000000000147
2024-08-12 16:00:00,2024-08-13 07:00:00,short,0.6022,0.60288,0.6036596,0.5978211999999999,be_trail,-6.800000000000139,1087.8000000000145
2024-08-13 14:00:00,2024-08-13 15:00:00,short,0.60361,0.60415,0.6048985714285714,0.5997442857142857,be_trail,-5.399999999999849,1082.4000000000146
2024-09-02 07:00:00,2024-09-02 14:00:00,long,0.62379,0.62253,0.6222788571428571,0.6283234285714284,be_trail,-12.599999999999278,1069.8000000000154
2024-09-04 19:00:00,2024-09-05 15:00:00,short,0.61983,0.62072,0.6214453999999999,0.6149838000000002,be_trail,-8.900000000000574,1060.9000000000149
2024-09-05 18:00:00,2024-09-05 21:00:00,short,0.6205,0.6222,0.62245,0.6146500000000004,be_trail,-16.99999999999924,1043.9000000000156
2024-09-05 22:00:00,2024-09-06 15:00:00,short,0.62208,0.62231,0.6236134,0.6174797999999999,be_trail,-2.300000000000635,1041.600000000015
2024-09-10 11:00:00,2024-09-10 13:00:00,short,0.61504,0.61589,0.6161985428571429,0.6115643714285713,be_trail,-8.500000000000174,1033.100000000015
2024-09-10 15:00:00,2024-09-11 15:00:00,short,0.61548,0.61487,0.6165977142857143,0.6113788285714287,time,6.099999999999994,1039.2000000000148
2024-09-17 18:00:00,2024-09-18 18:00:00,long,0.61917,0.62083,0.6198119999999999,0.6239740285714286,time,16.599999999999948,1055.8000000000147
2024-10-21 11:00:00,2024-10-21 13:00:00,long,0.60636,0.60519,0.6050128571428571,0.6104014285714287,be_trail,-11.700000000000044,1044.1000000000147
2024-10-21 15:00:00,2024-10-21 17:00:00,long,0.60561,0.6058,0.6041890571428571,0.6098728285714287,be_trail,1.9000000000002348,1046.000000000015
2024-10-23 03:00:00,2024-10-23 04:00:00,long,0.60434,0.60339,0.6032019571428571,0.6077541285714287,be_trail,-9.500000000000064,1036.5000000000148
2024-10-25 05:00:00,2024-10-25 06:00:00,long,0.60051,0.60058,0.5992015142857142,0.6044354571428573,be_trail,0.700000000000145,1037.200000000015
2024-10-28 01:00:00,2024-10-28 06:00:00,long,0.59813,0.59702,0.5966704,0.6025088000000001,be_trail,-11.100000000000554,1026.1000000000145
2024-10-28 19:00:00,2024-10-29 19:00:00,short,0.59791,0.59606,0.5992635714285715,0.59374,time,18.500000000000185,1044.6000000000147
2024-10-29 21:00:00,2024-10-30 21:00:00,long,0.59617,0.59838,0.5960842857142856,0.6007069428571425,time,22.100000000000453,1066.700000000015
2024-11-05 18:00:00,2024-11-05 23:00:00,short,0.59983,0.59941,0.6012474285714285,0.5955777142857143,be_trail,4.1999999999997595,1070.9000000000149
2024-11-08 12:00:00,2024-11-08 14:00:00,long,0.60083,0.6001,0.5992075714285714,0.6056972857142857,be_trail,-7.300000000000084,1063.6000000000147
2024-11-21 13:00:00,2024-11-21 18:00:00,long,0.5866,0.58652,0.5852106857142857,0.590767942857143,be_trail,-0.7999999999996898,1062.8000000000152
2024-11-21 20:00:00,2024-11-22 04:00:00,long,0.58642,0.58467,0.5843442285714286,0.5926473142857143,be_trail,-17.50000000000029,1045.3000000000147
2024-11-28 11:00:00,2024-11-29 09:00:00,long,0.58901,0.59189,0.5890944285714286,0.5927773142857145,tp,28.799999999999937,1074.1000000000147
2024-11-29 11:00:00,2024-11-29 21:00:00,short,0.5913,0.59226,0.5927912285714286,0.5868263142857143,be_trail,-9.599999999999609,1064.500000000015
2024-12-02 00:00:00,2024-12-02 16:00:00,short,0.59142,0.58809,0.5909454285714284,0.5867495142857142,tp,33.29999999999944,1097.8000000000145
2024-12-02 20:00:00,2024-12-03 20:00:00,long,0.58764,0.58905,0.5866354285714286,0.5931468857142859,time,14.099999999999113,1111.9000000000137
2024-12-12 19:00:00,2024-12-12 21:00:00,long,0.57887,0.57747,0.5769453428571428,0.5846439714285715,be_trail,-13.999999999999568,1097.9000000000142
2024-12-17 03:00:00,2024-12-18 03:00:00,short,0.57836,0.57567,0.5775988571428571,0.5738652285714286,time,26.8999999999997,1124.8000000000138
2025-01-10 10:00:00,2025-01-10 11:00:00,long,0.55901,0.55828,0.557903,0.5623309999999999,be_trail,-7.300000000000084,1117.5000000000136
2025-01-16 17:00:00,2025-01-17 15:00:00,long,0.55946,0.55859,0.5578071142857143,0.564418657142857,be_trail,-8.699999999999264,1108.8000000000145
2025-01-17 17:00:00,2025-01-20 15:00:00,long,0.55937,0.5607,0.5609882857142856,0.5684600000000003,be_trail,13.299999999999423,1122.1000000000138
2025-01-21 15:00:00,2025-01-22 15:00:00,long,0.56267,0.56764,0.5641888571428572,0.5715330285714287,time,49.7000000000003,1171.8000000000143
2025-01-27 06:00:00,2025-01-28 01:00:00,long,0.56897,0.56903,0.5675262142857143,0.5733013571428571,be_trail,0.6000000000006,1172.4000000000146
2025-01-29 00:00:00,2025-01-30 00:00:00,short,0.56674,0.56555,0.5667934285714286,0.5632960000000002,time,11.900000000000244,1184.300000000015
2025-01-31 04:00:00,2025-01-31 21:00:00,long,0.56354,0.56423,0.5633965714285715,0.5687552000000001,be_trail,6.899999999999684,1191.2000000000146
2025-02-07 06:00:00,2025-02-07 15:00:00,short,0.56817,0.56743,0.5693988285714284,0.5644835142857145,be_trail,7.399999999999629,1198.6000000000142
2025-02-07 22:00:00,2025-02-10 22:00:00,long,0.56586,0.56426,0.5635640000000001,0.5727479999999999,time,-16.00000000000046,1182.6000000000138
2025-02-11 04:00:00,2025-02-12 04:00:00,long,0.56375,0.56649,0.5640661428571428,0.5672150857142857,time,27.40000000000076,1210.0000000000146
2025-02-12 06:00:00,2025-02-12 15:00:00,short,0.56635,0.56418,0.5644782857142857,0.5624596857142857,tp,21.700000000000053,1231.7000000000146
2025-02-12 18:00:00,2025-02-13 16:00:00,long,0.56316,0.56312,0.56234,0.5693592000000001,be_trail,-0.40000000000040004,1231.3000000000143
